,PartNumber,Description,Count,SumPrice,BookingCode,DocumentId
2614,1085270,Error: 'Translator' object has no attribute 'raise_Exception',1.0,6.89,I104,038405C9-D703-4825-A77B-D0B8CFA16089
2615,A0005061400,Shit valve,,263.34,M506,03C4334B-D80B-45D2-9F1F-98B05C80EDF5
2616,8E0012619C,Ripe,1.0,48.23,E421,4E0EC035-4B01-46B6-B51F-EDA95E8770B0
2617,04E115561H,Error: 'Translator' object has no attribute 'raise_Exception',1.0,11.4,E413,5331CC26-F6F9-45CE-89BE-20D7CB8B2C46
2618,MG4MF1Y,Error: 'Translator' object has no attribute 'raise_Exception',1.0,119.0,E211,A554EA48-FDDE-45DA-A90C-DEB618302A13
2619,W12,Error: 'Translator' object has no attribute 'raise_Exception',9.0,109.8,E211,33B33B15-15E8-4422-862A-975548E529E2
2620,6,Carry out the vehicle test,4.0,53.8,E102,9A661625-3606-4382-98B8-5DB105466D2E
2621,14800480,"Car, various services
0.1 l
Display frost protection",10.0,3.5,E416,E29D349D-1AAB-428E-BC6A-A018F71863DB
2622,122,Fill in adblue,1.0,11.65,A101,4C324AEC-F672-4FDD-9090-75CCE0006829
2623,55058274,Disc cleaner,1.0,2.37,E416,3B7DD944-C96C-4F98-9471-8E397F667C62
2624,2099515,BATTERY,1.0,232.61,C201,4C4736AF-7AE3-404D-9F8A-D060686AD0A7
2625,OC 614,OC614mahle oil filter,1.0,23.3,E413,AFB6E98E-9A32-4F86-A4B7-E138B7ADDF09
2626,VZTW205556TMA90,Ripening of the winter,1.0,121.58,P420,0CBADE51-C3C0-4CA1-9F42-288952F9E411
2627,Q32005,"Course lamps set GT20
Course lamps set GT200",1.0,55.5,L502,B3F808F4-D253-455A-ACF6-310EBC9C9A74
2628,12950910,Error: 'Translator' object has no attribute 'raise_Exception',3.0,39.42,I905,0C3927B9-E34E-4E66-8255-DEB6E4D88FBA
2629,320000,Handmark lamp Ern.,0.3,33.42,L215,3100078F-55B5-4C07-9100-B14EC6E1AA7C
2630,,Oil Hel0w20,1.0,18.73,E412,F56C7F19-8300-4ED4-909A-31A19858A099
2631,93190466,Error: 'Translator' object has no attribute 'raise_Exception',1.0,2.0,L102,EDE45C9E-A775-460A-A9CC-6552185B4390
2632,1682088580,Wiperblatt Hi,1.0,10.85,E422,593F1A77-16E1-40D4-9739-3D173F4B1DAB
2633,19206502,Error: 'Translator' object has no attribute 'raise_Exception',1.0,154.0,E326,1E840E07-9A57-43DB-9603-3CF40319B017
2634,27060100,Battery checked,20.0,31.93,C103,EC18DFBB-F57C-4374-826D-8D509DA7F8E4
2635,14800480,"Car, various services
0.1 l
Display frost protection",25.0,8.75,E416,B8BEB11D-4A51-4A43-8377-1B5F939E8305
2636,4041510,"Replace the battery.
Test code 9G480-083K9-97J4RG
Battery deep discharge",0.3,39.0,C201,7DCA3CF5-6E3C-4C8A-9737-818F46921D38
2637,FT0015,Error: 'Translator' object has no attribute 'raise_Exception',1.0,155.0,E326,C5F5784B-B1B7-4ED4-AACD-874E1660A107
2638,1611908680,(Mkt) disc wash fluessi,2.0,2.52,E418,2388F78A-74B4-44A4-937E-7C46BA53594E
2639,F026407143,Oil filter,1.0,13.6,E413,711EE55D-7142-437C-A55E-CA1FE83942A8
2640,1-7MF13Z,Adblue 1 liter,6.0,17.4,A101,0051723A-5018-4A9A-89A5-1416BD2D74AD
2641,5K0971461A,Error: 'Translator' object has no attribute 'raise_Exception',1.0,10.56,N100,1E23A51B-75CD-4121-AC73-CE5788CD3317
2642,P1,"Raeder Service ""Comfort"" up to
18 inches",,88.0,P149,C316A1A4-D375-4379-8A57-4681978836FF
2643,117580070,"Disclar concentrate
06B02",1.0,6.6,E416,516FA236-112F-4024-88B8-D56EF5AB6AC3
2644,14800480,"Car, various services
0.1 l
Display frost protection",40.0,13.6,E416,391F3ACC-D5A6-4ADE-981D-BA5B9CE7574F
2645,OX12,Error: 'Translator' object has no attribute 'raise_Exception',1.0,18.24,E413,777CACD8-A4FF-44C0-9341-43F4B55B6E2B
2646,66126912985,Button,1.0,3.0,I104,865EB2FC-9BE4-49A3-97D1-FEBE9C72A0E8
2647,95507807,"Glue lamp
12V16W",1.0,2.97,L102,D43BDA28-A7F2-4821-8C18-64DD0572AC58
2648,,Original Oel Longlife IV,1.0,18.73,E412,6A930EF9-04A8-4DD9-9A22-234BC28FCD18
2649,10831900,Construction of the cover,,25.6,M113,B285F35B-81B6-425F-8DCA-29BA67439C8B
2650,312141,Error: 'Translator' object has no attribute 'raise_Exception',0.3,28.8,C201,4369967F-4F51-496D-A1B8-15C5450E1749
2651,27061900,Error: 'Translator' object has no attribute 'raise_Exception',,59.6,C201,7FD436C5-CE2F-4854-8490-DB9EA3787450
2652,,Castrol 0W-30,5.3,82.15,E441,26A15455-B945-4E92-8540-5809AFEB6B74
2653,A00098928,25,2.5,17.38,R106,0F53BB7A-6242-4ED9-924D-8657A2328B23
2654,,Mini Engine Oilll04 5W30,1.0,27.23,E412,EA034DB5-11D1-467E-A3C7-79B462AE9776
2655,,"Titangt1 Longlife IV0W-20
Fuchs per liter",5.5,82.5,E441,DD0B788C-C7F6-4FD8-84D5-22367716A641
2656,915089A,Battery EFB 70AH/420A,1.0,215.8,C201,8703517F-56D6-4DFA-84E3-F0FF6F8962C7
2657,S107,Motor oil 0W30 50400/50700,0.5,10.21,E412,18143345-47EC-45AD-8D45-93B90720A985
2658,19206502,"Car, main inspection |
HU/AU external performance
Prüz., 3.1.1.1 A. VIII
StVZO (BW)",1.0,154.0,E326,4F720384-0D4E-4FCA-9E53-D777798DA699
2659,Z4400-01C,Change/store 4 wheelers,,83.99,P149,684E4078-9C96-4D07-848C-197205390FC8
2660,1611909180,Disc wash fluid 20 ° C (1 l),1.0,2.68,E416,889D7B6B-E891-4D42-A3FC-A2E378611E22
2661,915089AC,BATTERY,1.0,215.8,C201,6375C252-AB5B-4052-8419-697A8D14039C
2662,84302,Renew the windshield,2.1,390.6,O207,81545521-707C-4A79-A20F-2F9A17C44F8D
2663,ANZ819514,Error: 'Translator' object has no attribute 'raise_Exception',1.0,4.2,E416,1E522C88-9ECA-41B1-B752-C3366168B76D
2664,27061900,Complete the battery,,42.0,C201,E2384944-08DA-448E-83D2-10B3CDCC783E
2665,1500000,"GfS/guided function.
-Cropy tire pressure",,28.69,E102,C3C73D95-6CA0-481C-A5C3-F1AF0F0D43CB
2666,0 986 479 315,Brake disc VA,2.0,262.4,F208,01B943AE-89E6-4CF2-B5B5-61E826DE5121
2667,1675652380,Kuehler frost protection,1.25,6.97,R106,B4E6B3D5-6A31-459D-8EF3-37C28945E533
2668,5391469,Oil filter,1.0,13.86,E413,481C3AC6-60B1-4309-A90D-70F3B8664181
2669,27065550,Battery replaced,,14.0,C201,1A12470C-9313-47A7-961E-7C4E1C59BB50
2670,7507,Cill lamp orange,2.0,4.52,L102,9388E254-3BB0-48F6-AF1D-AF8FD1A3C9BB
2671,2453,"Maintenance service after
Manufacturer specification (see
Maintenance plan): Service all
15,000 km/ 1 year
carry out",7.0,71.4,E211,D8925361-B7F7-4A6E-A566-C6C3FB637C3C
2672,47180749,Error: 'Translator' object has no attribute 'raise_Exception',0.25,26.25,C103,8EDED505-C585-42F8-A6A9-265CCABBDF33
2673,M999999901,Adblue,8.0,28.0,A101,FD07A348-F8F9-487C-8035-62E5FC197185
2674,24.0125-0158.1,Brake disc,2.0,187.3,F208,B83B3F79-A215-4414-9AE8-08C2C7004BAD
2675,25022710,Renew brake fluid,7.0,71.4,F506,D047FFDB-8CD9-4C2D-A841-292924B56CEE
2676,1500060,GFS/Leading function.,,13.47,E102,1B6AD80C-B6FA-4811-973D-CF506A5E42C2
2677,61627468054,Wiping blade,1.0,22.81,E422,7D5126E0-03B6-43AC-B097-C6F6291BB585
2678,Z5807290,Glue lamp 5W,2.0,3.04,L102,015F3906-1FA6-417A-8F08-A52AF6D7E7A9
2679,19206502,Error: 'Translator' object has no attribute 'raise_Exception',1.0,154.0,E326,FEAA0463-F9F2-4EAB-B98E-643CBD65D47E
2680,444,"Drain engine oil and again
fill up",5.0,58.25,E405,E0DE6CA1-EDBD-4799-8978-3ED75555D4BD
2681,312114,Battery A+E,30.0,41.4,C201,974961AD-3385-4F6D-B43C-56330370F886
2682,ZRÄD_EKD_001,Error: 'Translator' object has no attribute 'raise_Exception',,83.19,P149,6D68D0B0-7659-44B7-A880-86645A7623F7
2683,83122413061,Disc clarification with frost protection,1.0,2.61,E416,6C33DF5C-C37D-459B-90FE-33A9CB69D7D5
2684,5010Z1W216657,Ripe bri,,582.96,P404,A7FF4572-918E-43E2-9950-2B84B73E7E3C
2685,NL11001,"Diagnostic package 1
* O-sound mechanic: feather for
Hauben lock broken on the right
and missing hood lock must
be replaced
*E KB: Bonnet can be
at times do not open, first with
It opens additional pressure
then-please customer address
Check and after RS ​​with SB
repair",14.0,200.34,E102,B9732D56-49BF-4099-B7E3-756CD8A96C08
2686,4544P,Brake disc set VO,1.0,245.02,F208,F604BA1D-5B41-41C6-8462-90A3E62F0C3F
2687,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E326,E377E968-12A7-41DF-8929-A35C10C26345
2688,,0W-20 motor oil C5 B712010,1.0,14.5,E412,A3E1D10C-76E3-45A4-9310-3C7AAAAC9B70
2689,1500000,GFS/guided function,20.0,25.2,E102,A15A135C-25D4-4331-BBE4-7A94C9CA560D
2690,542401,"Control unit
Renew the coat pipe module
(according to PRUEFUG)",8.0,128.22,I905,2CF1FF25-B968-4B9F-AEC7-63842646701B
2691,COMFORT,"Package ""Comfort Plus"" (15 AW)",1.0,66.39,P149,43C37316-1178-4871-8A6A-889D71EFF4D6
2692,NL16001,Adblue,3.0,33.61,A101,EC2B283D-C77B-458C-8E50-FE60585A876D
2693,8W0698151BB,Error: 'Translator' object has no attribute 'raise_Exception',1.0,165.24,F214,1F07B64A-977B-43B1-8E99-392280C1C9B0
2694,,0W-20 LL I,1.0,25.63,E412,1B3540B8-3503-43A9-B63D-C7144F5C1D10
2695,27061900,Error: 'Translator' object has no attribute 'raise_Exception',,46.5,C201,7DCACC66-E733-4503-9C0F-B568DEF617A2
2696,13626520,"Service oil change |
0.1 l Markenoel after
Manufacturer specification
0W30 |Aral Supertronic
Longlife III 0W-30 1L /
Aral / 581.30.30 /
4008177182617",10.0,19.0,E412,B73E24FF-593D-4A1D-BA13-201BE8634595
2697,915089AC,BATTERY,1.0,215.8,C201,522879DF-CFBC-4681-BEF1-517E17ADDD93
2698,19206506,"Car, main inspection |
HU according to No. 3.1.1.1 system
VIII StVzo (BE)",1.0,97.5,E319,0BA62C92-34DF-4BDA-8D9F-3B7F299B8A43
2699,312141,Battery A+E,0.3,35.7,C201,08EFADEF-32E3-4C1B-B132-28394DCDA3BA
2700,83215B49CA2,Error: 'Translator' object has no attribute 'raise_Exception',1.0,22.69,E412,FBD1BEF9-5C05-4B1B-A7F4-0A59B4C7ECD6
2701,701-8300015,"Features (Service Article) |
1 LTR Adblue Liquid",4.0,16.76,A101,ECD15F14-90B5-4F94-9751-4E99D3DC283D
2702,17MF13Z,Adblue 1 liter,10.0,29.0,A101,602B50CA-1115-4A25-A93A-1DF77C923D2C
2703,40-1407,"Premium package for 4 bikes
Change the wheel
+ Season storage",,84.03,P149,81926F6E-05A5-48BE-823C-95A23088508D
2704,66126912985,"Button cell 3.2 V
CR2032",1.0,3.0,I104,2391ECAB-14EB-4435-AE50-0DE4B2A9B104
2705,G12E050A2,Error: 'Translator' object has no attribute 'raise_Exception',1.0,6.64,R106,4CA130E4-4787-4893-93C7-BE7CFFD39831
2706,19206525,Error: 'Translator' object has no attribute 'raise_Exception',1.0,39.0,E310,533C47D0-AA3A-4E0A-81EC-1B03572C8CE2
2707,52830910,"Glue lamp for the back lamp
EXCHANGE",0.2,29.0,L103,13C1C487-05D1-43A1-9A6E-7AD68CF2597C
2708,SLM,"Check the battery
Vehicle starts hard / bad",0.2,22.4,C103,A760CC80-086C-41CE-8FB6-4B76E471C6B9
2709,27068950,"Battery loaded
To maintain the
For testing, measurement and setting work",,12.5,G116,9184AAB5-7812-44C1-9B44-7B5742F40C81
2710,3286342047317,Error: 'Translator' object has no attribute 'raise_Exception',4.0,936.0,P404,F87A14FE-66BD-4D9C-A0B3-7D95D30D8B82
2711,AVFHU02,Dekra fees HU,,102.5,E319,128DC57A-6E03-47EC-92B8-4ABD33CEA6CD
2712,7892332,Disc cleaner,5.54,4.05,E418,CEDE4AC8-3815-455F-ADC9-60A6992DE121
2713,2013334,"Battery AGM 800 A, 80 Ah",1.0,290.24,C201,AAA3C309-FEF8-452D-9073-CB3051F457F5
2714,2490405,BATTERY,258.45,232.6,C201,8E3C1F71-7DA6-4E6E-8081-D3046234DF5A
2715,4903,Main inspection Dekra,,107.5,E319,DAE3F259-3D86-441F-B4D9-8AD3F5B59451
2716,83125B5ED57,"BMW disc clear with
Frost protection",1.0,5.8,E416,BA8C3688-8A4E-4AEA-BA27-9AB4E2B70A7A
2717,9999,Fill the engine oil,0.0,8.5,E405,7F125E32-C72D-456B-930A-9464216A32B8
2718,NL16009,Adblue fill in BMW Rent,2.0,29.0,A101,0AB3376E-27AD-44CF-A747-B2F5DC1481F2
2719,828232,"Delivered WR assembly including
Imported!SR storage",12.0,108.4,P149,6831D059-0ACD-4CB6-A9BF-6A491A72DCA1
2720,915089AC,BATTERY,1.0,215.8,C201,AFC0CEEB-D016-4F64-B780-88F40971E007
2721,ZP_RÄDERNW,Error: 'Translator' object has no attribute 'raise_Exception',,100.0,P149,D761EF3D-A3B8-443A-8F0E-6B60E439E17F
2722,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,153.0,E326,0E4066A3-3552-46DB-A13F-ECE9A6A5BA5D
2723,4024067003251,"Winter H |
205/60r16*h speed grip
5 96h XL",4.0,333.2,P425,1C7D33A6-1557-485D-AAE3-BB5B41963CBB
2724,44405501,1 tire replaced U.,50.0,16.81,P165,9DDF6A1B-0F56-4B5F-865B-7AC29F6DFCCE
2725,85452593754,"205/60R17 93h
Bridgestone Blizzak LM-00",1.0,149.58,P404,45480667-518A-4E68-9C95-D8B0FC01A941
2726,1-EBC-71,"Error memory
Read out /loeschen
(as part of the inspection
for free)",1.0,49.0,E101,7E9A64E8-1C99-4EF3-B96B-999090374B0D
2727,5060ZUB036,Long.0W20,5.1,95.52,E441,E05B620E-3045-4A49-96AC-9231AEFD9883
2728,915089A,BATTERY,1.0,215.8,C201,66AEF633-CE6F-4470-97A1-004D1CAF98D5
2729,1,Change of wheel + storage,1.0,54.64,X100,F81DCDDE-81FF-4C88-AE8E-091259516B9F
2730,99999999,Oil level tested and supplemented2,,14.0,E405,2EFD2D48-FDA7-43AA-B00E-9558B2602920
2731,S100002950,Adblue refill wages,1.0,15.2,A101,49555B1C-50E8-4CEF-8C7D-BC0DB0F35A28
2732,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E326,7F16CF81-8159-4835-9E72-3AD59488B778
2733,241145528,"Spark plug Platinum Iridium
Evo",4.0,76.8,E427,20177DCE-01FE-4137-8033-359847BE513E
2734,541011,Make a short test,3.0,32.31,G109,86CCFC89-98C7-49FE-9A3A-02F7D0EC948D
2735,1362668,Replace the diesel particle sensor,8.0,144.16,G315,4C7E8FB9-72DC-45E6-8FA4-999D37234DEC
2736,G05291099,Adbluepau,14.0,25.2,A101,2CFC254B-E983-441E-8807-295E5A0FA33E
2737,3310A50,"Brake disc front axle
Renew both sides",6.0,69.9,F208,0B754876-66D7-491F-B54B-379C73BE524D
2738,1500000,"GFS / guided troubleshooting
Battery learned",,25.0,E102,8703517F-56D6-4DFA-84E3-F0FF6F8962C7
2739,G JZW164DS,Disc cleaner,1.0,6.19,E418,85A35727-3DD5-460A-A8EC-A3B8E38CA084
2740,570301,Nan,1.0,3.0,E326,703DE73C-6AB9-43E6-A974-2A30C4B88725
2741,27068900,Battery loaded,,23.6,G116,009044C8-BC19-4C20-A2AD-E638A0F062F6
2742,7700082,Castrol 0W-30,5.3,82.15,E441,53F89C81-F782-40F9-B6CE-64AF46C66A51
2743,16050600,Anti -frost concentrate,1.0,4.5,E416,547D84D4-BB6A-4191-887C-1C8C1FB9CCF3
2744,27065550,Renew the battery,6.0,61.2,C201,617E02A6-5257-4879-A051-D5CB28DCFD03
2745,121541,Renew brake fluid,,53.12,F506,69949D80-DDD0-47BD-AC0B-B86C50F9075B
2746,"Z4WECH24-19""","Change 4 wheels, wash and store
up to 18 ""
(Seasonal change)",,83.19,P149,BEF2093C-E1B1-489A-A2F3-4370824F3B9C
2747,S100003134,"Vehicle linen /
Suck out",1.0,20.0,X191,60736562-DB56-4996-B800-F0BABC3CB08C
2748,83125A1A167,Disc clarification with frost protection,1.0,9.9,E416,72253460-AC2C-4021-AAAD-78AB5895F7BC
2749,14800480,"Car, various services
0.1 l
Display frost protection",10.0,4.2,E416,C0C53FB3-E411-4606-B8C3-97363B9D890A
2750,RWE,Change of bike inclusion,1.0,83.95,P149,41EC1C32-EAB8-4AA9-B52F-61F52609CAC2
2751,6430300,Replace the transmitter battery,0.1,11.8,I104,B58ACF58-F0EB-4342-9BD4-34BAF5B07155
2752,16079730,"Lamp Glassockel 5W
Total 1) License light lamp defective",1.0,1.48,L102,8072B0E7-82E2-4A78-AAFE-C9F86699E42C
2753,3323000,"Frost protection,
Panel cleaning system
AntiFrost+clearance",1.0,5.03,E416,27930D5C-F929-4786-AF46-9505FE7AFE01
2754,5LA945302C,LIGHT,1.0,7.79,L107,02BB985A-55B8-4AE3-A64E-F3BE03DDC5E1
2755,27068950,Battery shop,,13.0,G116,42E5FC3A-CB3D-4FED-915B-690F31752635
2756,83125A1A166,"Disclar with
Frost protection 1000ml",1.0,4.09,E416,2391ECAB-14EB-4435-AE50-0DE4B2A9B104
2757,6,Carry out the vehicle test,4.0,61.84,G109,EAAA4E0D-9111-44F0-A806-1CA11D18455B
2758,915089AC,BATTERY,1.0,215.8,C201,DD85B938-3593-491C-8A9B-B8B5D8F79476
2759,0W30-1 LII,"Oil0W 30 Longlife II
VW standard: 506.01",1.0,18.73,E412,D5016781-3C7C-42EB-9E7A-A09886A78232
2760,B000DS,Br.fluid1l,1.0,16.12,E402,51FFFE83-26B3-4D44-BDDB-8F6597692ADC
2761,F026407143,Oil filter,1.0,13.6,E413,31515BDE-9A89-4FF7-9164-B516A53D56C1
2762,,"BMW Twinpower Turbo LL-
17 FE+ 0W-20 1L",1.0,18.9,E412,ECD9B0B2-16CE-4FF9-9FE5-AFD57FA6B3ED
2763,44405899,"Tire assembly, balanced",,52.0,P165,6C77F737-0F5F-4BD8-A89A-ADA3FF676429
2764,AW,Change of brake fluid,,30.0,F506,EE9AF0DF-4011-4D20-8DF5-1534C5BA6CE3
2765,924017,"Assemble the winter chip and the
Sommerraeder Saeubern, Pruefen
And store
Storage number: A332",,70.0,P149,12B4BE99-C7F9-4612-A211-4FA6D1061125
2766,01340000,"inspection
Inspection.",,72.8,E220,AD309B0E-95FE-4169-A879-A8DF0F5C86E9
2767,3200155,"Chassis measurement kinematics
Diagnostic system with
Height measurement without
Vehicle load",11.0,155.21,T103,0E25BE0C-E121-4A0F-ACAC-27D9D0FD55B6
2768,27060100,Check the battery,20.0,25.2,C103,A15A135C-25D4-4331-BBE4-7A94C9CA560D
2769,93160455,"CLEANER
Inspections: unique controls/work",1.0,3.0,E416,F805D7E8-9B3A-41A1-A5B7-6647DE72467B
2770,13626520,"Service oil change |
0.1 l Markenoel after
Manufacturer specification
0W30 |C-TEC Special C2
0W-30 (1l) / Masteroil /
0010030030600 /
4260592073554",61.0,115.9,E441,79173219-7822-404B-9314-3E5159AC9F1D
2771,83125A85517,Disc clarification with frost protection,1.0,5.14,E416,10751B82-6A79-42EA-B265-F4A64391D1E5
2772,14800501,"Car, otherwise. Autoservice |
Labor value
INSPECTION",102.0,173.4,E211,C216DE27-481B-4C1F-8557-A607214AE857
2773,52020410,"Headlights set on
VEHICLE",0.4,46.0,L118,DC487308-469F-4B9B-9FC8-E3E41ED93077
2774,90900211,"Licenses
Installed",0.2,25.0,L103,2E4BD294-4873-4C0A-B524-239BA644609F
2775,0006,"Disc clear
Disc water",0.1,0.36,E418,5C0634F5-01A5-4101-9717-904A3FBF1024
2776,Z440522,"Change wheels, cleaned and
Stored",,71.43,P149,71CFDDE5-CCFB-4383-8A2A-7517709F94FD
2777,685455,"Interior view view
renew",4.0,69.28,Q126,2D79795E-D9DB-4B3F-A087-17384B25883D
2778,BR2,Brake cleaning & protection,1.0,4.59,E402,AAEBE4F2-A656-4BC9-A1A8-D2CA9FDFC397
2779,M999999901,Adblue,15.0,60.0,A101,60736562-DB56-4996-B800-F0BABC3CB08C
2780,2580321,-Brake,1.0,107.73,F214,36CB5F5A-1515-44ED-B9DB-1BCD0F39029E
2781,93840000,Original maintenance work,0.5,67.4,E249,7F021525-E511-4475-987F-ED9B5B04923C
2782,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,128.57,E325,AB36DB0E-56E1-44D4-9B67-9F08FE4A3EAF
2783,HU7046Z,"Oil filter |Oil filter
7046 Z",1.0,12.03,E413,901A7C51-D210-4AF0-9C2F-A7B2A99D4CFB
2784,14800484,"Service brake | 0.1
LITER
BRAKE FLUID",10.0,12.3,E402,C216DE27-481B-4C1F-8557-A607214AE857
2785,5499999,"Electricity and mass supply
Particle sensor checked-i.o.
Particle sensor defective",,55.5,E102,39FBC6DA-937A-46C1-88F5-FF0D6486A5D0
2786,6,"Carry out the vehicle test (with
Vehicle diagnosis system)",4.0,62.8,G109,5B8E80E0-7D26-4736-8299-5DF4980E959D
2787,83215B49CA2,"BMW Twinpower Turbo LL-
17 FE+ 0W-20 1L",1.0,18.9,E412,4C4FBA7A-90B0-4CF5-AF3F-D1B9D99B56F0
2788,44449901,"Seasonal change of bike
Wheel storage
Check delivered tires for conformity
Calibrate tire pressure control if necessary
Maximum storage period 7 months",,57.98,P149,E534F50B-E180-4F88-9939-7DF549B3EF97
2789,,Motor oil (3224),6.5,113.75,E441,07E237F3-D0E4-47B3-B4C5-577848098725
2790,19206529,"Car, main inspection |
HU/AU external performance
Prüz., 3.1.1.1 A. VIII
StVZO (NW)",1.0,155.0,E326,B8FD7F9B-62F0-4E9D-9A9C-9154D255F7E9
2791,12013310,"Control -clear global test
Error memory query on
VEHICLE",,29.25,G109,29855505-17A3-4368-8B3E-545A53875B56
2792,14800480,"Car, various services
0.1 l
Display frost protection",4.0,1.4,E416,6FC87773-0F3F-48B9-BAD1-92EA8D18674F
2793,FL0003,Ratio,,30.0,X608,AC078838-2DE3-4E5F-9E9B-CDD52493D3C2
2794,TU1,"HU examination Dekra
Throughout post.§10 from.1 UStG",1.0,,E319,C2D0EFD2-1231-47DE-9353-548283E48B8F
2795,27060100,Battery checked,,31.5,C103,E2384944-08DA-448E-83D2-10B3CDCC783E
2796,93840000,Original maintenance work,0.5,61.0,E249,32F85606-7ED8-4EC8-9910-36A8B15632D1
2797,14800480,"Car, various services
0.1 l
Display frost protection",25.0,8.75,E416,5263B70E-6079-4ACB-8357-891AC6CE9F2C
2798,83125B5ED57,"BMW disc clear with
Frost protection",1.0,5.22,E416,78E5DBC8-4EB7-4569-8E8F-F2D467CF9B96
2799,9816245480,Russ sensor,1.0,463.24,G315,96F4E408-9E8F-4C1C-823F-891BAA8351F3
2800,Z10528301,BATTERY,1.0,3.83,I104,CF987210-2FF3-44AA-84FE-CD3DAF80A83A
2801,,"Service oil change |
0.1l Helix Ultra ect
C2/C3 0W30",8.0,15.2,E412,36DA7CF6-BACE-4A77-9FD6-4DCB6CC5476A
2802,OX13,"OX1301D oil filter
Mash
EAN: 4057635172776",1.0,20.07,E413,4D0C8723-EFB9-4919-8813-AD843697C0CA
2803,YQ00956280O,Station unit,92.63,67.78,P180,3A205D7D-ED4C-4476-B24B-E68159EDDA5E
2804,19206517,"Car, main inspection |
HU/AU external performance
Prüz., 3.1.1.1 A. VIII
StVZO (HH)",1.0,149.0,E326,3F63E9A7-1095-46CC-9BE0-39E45D21DB9D
2805,1085270,Battery CR2032,1.0,4.2,I104,FEF819C3-E7C8-4A82-94E5-4660C87101CF
2806,6100006,"Vehicle diagnosis test module
Charging check",3.0,34.8,G109,73048AC6-8209-4C95-B5C7-7563A64CC727
2807,14800480,"Car, various services
0.1 l
Display frost protection",32.0,10.88,E416,01ADD597-6AE4-46F5-84F3-34F93D4D447B
2808,1500000,GFS/guided entrance test,,41.55,E102,64FDA64B-FCD8-4306-948C-20D7F94F94DC
2809,HUD,HU + AU,1.0,153.0,E326,46460987-2549-4D73-940E-DAADFD8C9FB5
2810,801419,Cooling system leaks,0.3,35.4,R210,B4E6B3D5-6A31-459D-8EF3-37C28945E533
2811,AZ00016,Refill Adblue,2.0,32.77,A101,8EBAEF46-9097-478B-8F4B-6ECF0CA4A8DD
2812,FCL,Delete fault memory,0.1,10.9,E101,31DA9EFD-4685-4FAE-99C9-E4C6C1FACD71
2813,1500000,GfS/guided function.,,445.71,E102,E58CA6F0-C6A2-4848-B66D-B4776760EF31
2814,FT2413061,"Disclar with
Frost protection 1l, TU",2.0,7.56,E416,2347DDCF-58F7-469F-B5A6-68A314E669B1
2815,915089AC,BATTERY,1.0,215.8,C201,A0CF6AB2-5324-470F-B42B-43E7F9BDB5C5
2816,1675652380,Kuehler frost protection,1.25,6.97,R106,76C04BE3-5D4C-4306-B1B1-FEF12046695D
2817,320000,Handmark lamp Ern.,0.3,33.42,L103,8072B0E7-82E2-4A78-AAFE-C9F86699E42C
2818,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E326,C9163C33-3487-45D9-A951-A2290C91FBCE
2819,F026407268,"Oil filter |Oil filter
026 407 268",1.0,12.88,E413,51058AF2-B69E-4D91-9B32-EE6F6CA57635
2820,,Motor oil 504/507,1.0,19.5,E412,DBEE1040-A58B-468B-A303-F98A5738AE87
2821,323050,Renewed brake light light lamp,3.0,29.4,L103,BCD5531F-9696-41C7-9A12-158484AA9A14
2822,4041510,Battery exchange,0.3,30.9,C201,2942CB68-47D7-446C-ABF3-4F2A634B83F2
2823,ZM4403GF,"Change change with storage
Arval",,70.0,P149,73C1CFD0-CAF8-4AC6-9389-2CDF709F8DA2
2824,93840000,Inspection after 3 years,0.5,42.5,E247,196ECB03-1192-4BD0-8EB7-479E96B330DD
2825,27060199,Perform resting measurement,,112.71,C103,8F714E1B-4DFC-4335-BC76-77CF24E9455F
2826,FT2413061,"Disclar with
Frost protection 1l, TU",2.0,8.4,E416,5D786934-7897-4E61-84CC-75512A6A1246
2827,1500010,"GfS/guided function.
Event memory deleted after repair",20.0,35.31,E102,45016C25-C316-4C63-AB0D-7309801312D8
2828,312141,Battery out and install,0.2,23.31,C201,A285BAD1-39D7-4C9D-A0A2-8DEAD4F18EE4
2829,47370822,Battery out and install,0.4,42.0,C201,6C4AD3D3-84D6-497B-913B-7D4170253234
2830,93840000,Original maintenance work,0.5,69.65,E249,04E2D9E7-0934-4DFF-8000-547F5440BB09
2831,100000558,"Frost protection,
Panel cleaning system (1
863)",1.0,4.9,E416,976B3316-26EF-4EF2-87D2-2EDDA5C012A2
2832,0 986 479 315,Brake disc VA,2.0,262.4,F208,D9E62708-A34C-4EB9-96A6-9BFBAC8AAEF4
2833,13046048262,"Brake padding,
Disc brake",1.0,78.8,F214,C6B51650-1D56-4860-96C1-9A245716E7DB
2834,27065550,Battery replaced,,15.5,C201,7DCACC66-E733-4503-9C0F-B568DEF617A2
2835,111111,Tire repair,0.3,28.5,P168,40A34841-5883-4E9B-8BBF-1A7B66952251
2836,14800480,"Car, various services
0.1 l
Display frost protection",2.5,8.75,E416,C321B837-278C-4322-854F-1CA5D4BD0D2A
